"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"","
"Germany,""DEU"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.166535763923262"",""0.164604808508344"",""0.16282012105492"",""0.161461345063952"",""0.159984318824933"",""0.158680817888585"",""0.156579477710432"",""0.155664749156063"",""0.154037337747059"",""0.152898921723594"",""0.15278464801469"",""0.152550974061607"",""0.151893924681339"",""0.152214647777648"",""0.153050159650853"",""0.154295003826419"",""0.154439978580297"",""0.154766529964342"",""0.154326933230594"",""0.153662266126797"",""0.153096804382242"",""0.15287227667454"",""0.153171165340613"",""0.153508886002891"",""0.153916709112725"",""0.153884880419353"",""0.153455964497394"",""0.152896004266141"",""0.151730861324507"",""0.150705571104433"",""0.144462406879925"",""0.142227065739912"",""0.143870419624398"",""0.144956280301757"",""0.144898168542244"",""0.144479331221473"",""0.144231523484109"",""0.144782524253267"",""0.143994701696559"",""0.143580871913942"",""0.143448825241796"",""0.142941145913742"",""0.143298213821145"",""0.144189763326646"",""0.14434440925268"",""0.144046021113485"",""0.144372478222329"",""0.145317085668526"",""0.145844487628413"",""0.144857479976321"",""0.147929025410071"",""0.147141795490237"",""0.147261589766733"",""0.146562528941438"",""0.145017645547812"",""0.142843838799629"",""0.142419876297957"",""0.141497971757868"",""0.140974635132155"",""0.140258271224697"",""0.140126797804098"","""","""","
"Djibouti,""DJI"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.0112019715469923"",""0.010738600975065"",""0.0102385584109757"",""0.00971392491136044"",""0.00919354245577906"",""0.00870519003429845"",""0.00825300409349003"",""0.00783281636745308"",""0.00738606987222099"",""0.00692621503127186"",""0.00648403306856865"",""0.00605202319135287"",""0.0056392991479019"",""0.00522496068217087"",""0.00479427755031594"",""0.00436102292153648"",""0.00395127290256556"",""0.00359163149860824"",""0.00330189925245001"",""0.00308526753897464"",""0.00292983628074863"",""0.00281602883613528"",""0.0027194160869778"",""0.00261673243387517"",""0.00249557659049335"",""0.00235690076976379"",""0.0022110588318534"",""0.00207323924973618"",""0.00191900273265989"",""0.0017325827784737"",""0.00159103673544718"",""0.00160462903383681"",""0.00163604267453712"",""0.00160390840399886"",""0.00158826210771911"",""0.00155123175557551"",""0.00149748572147365"",""0.00143901456282738"",""0.00139010329857612"",""0.00134764895900856"",""0.00130635279363545"",""0.00126721993489024"",""0.00124006244954496"",""0.00122193669634751"",""0.00120357075371211"",""0.0015349248536213"",""0.00173371120532226"",""0.00135917887473581"",""0.00144267636441117"",""0.00174064593194727"",""0.00213490234422952"",""0.00209578359776883"",""0.00205813617246358"",""0.00202206681515377"",""0.00198755986281862"",""0.00195453554860392"",""0.00192264617638548"",""0.0018917932118676"",""0.00186220779631916"",""0.00275189972811231"",""0.0027135642938356"","""","""","
"Dominica,""DMA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.115903634406822"",""0.130667712008363"",""0.128967774177427"",""0.127301370080995"",""0.125502008032129"",""0.10814485230503"",""0.106447688564477"",""0.104688551559112"",""0.102930580675519"",""0.101603889977502"",""0.100820970761918"",""0.10018605982539"",""0.0995251229846163"",""0.0988393437067578"",""0.0981767180925666"",""0.0975636951552657"",""0.0970308558121483"",""0.0965810314854163"",""0.0961961301671064"",""0.0959193181506755"",""0.0959798168156639"",""0.0826150414452125"",""0.0830231496215528"",""0.0834074733096085"",""0.0838035644449411"",""0.0842519132205294"",""0.0847361880013558"",""0.0710257539383781"",""0.0714540907466952"",""0.0719621191404844"",""0.0578527935667694"",""0.0578770691052205"",""0.0578293744307421"",""0.0578051388768462"",""0.0433519746824468"",""0.0433739120377064"",""0.0434272810179355"",""0.0435173634280078"",""0.0582258581035838"",""0.0731571708658883"",""0.0733643419952166"",""0.0732471946324456"",""0.0730545571432746"",""0.0729139323942019"",""0.0728077583947345"",""0.072735736522068"",""0.0727008360596147"",""0.0726934372364863"",""0.0872257839417332"",""0.0872663806268635"",""0.0872828838264816"",""0.087097898037394"",""0.0871852250105349"",""0.0864914733822491"",""0.0857057151427714"",""0.0856225472707813"",""0.0852236410380239"",""0.0847182412493117"",""0.084000672005376"",""0.0833391207722759"",""0.0828591946086284"","""","""","
"Denmark,""DNK"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.608670970081014"",""0.596635731831926"",""0.585763679791345"",""0.577288952815628"",""0.565873756989896"",""0.559888822672204"",""0.55528509391453"",""0.553764602355288"",""0.54744003303447"",""0.539892715343848"",""0.533333225874177"",""0.531092660543842"",""0.528290209545824"",""0.523457786528722"",""0.523729698556996"",""0.523794916843368"",""0.518235624857151"",""0.517803993849829"",""0.516338235549907"",""0.51512513988312"",""0.514880977949739"",""0.513891684138333"",""0.507010054363288"",""0.510992701138328"",""0.508634565522242"",""0.506587789476644"",""0.502825810840753"",""0.499072427106183"",""0.495850636150064"",""0.498158021326454"",""0.494344719688307"",""0.490972411565987"",""0.488183003291043"",""0.454267812484394"",""0.443117660445758"",""0.441187032521298"",""0.447493666498202"",""0.446060013736235"",""0.431057242109294"",""0.427184276921786"",""0.427709052596457"",""0.423368529097565"",""0.420363397293127"",""0.419833535725539"",""0.430303397108775"",""0.431650283450966"",""0.422233118823284"",""0.437234385116847"",""0.440151762734481"",""0.436398402720559"",""0.448607432055451"",""0.432436531265269"",""0.428785246197104"",""0.430940156552479"",""0.413769338273731"",""0.413843551250783"",""0.410651901654472"",""0.412245436199306"",""0.412067097984976"",""0.406579616161048"",""0.402442795326336"","""","""","
"Dominican Republic,""DOM"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.211241882223849"",""0.207317807406869"",""0.203531659349612"",""0.199876716041546"",""0.196447810020493"",""0.193123305468399"",""0.18983108927026"",""0.184358940238631"",""0.187229178162691"",""0.18320456510029"",""0.179571424316623"",""0.179901756708907"",""0.178307023255977"",""0.177761458985711"",""0.179185042925099"",""0.183369950020228"",""0.184526811745747"",""0.18469848563619"",""0.184860494316962"",""0.1858994405643"",""0.182660226152051"",""0.178720490960983"",""0.17487599665084"",""0.171121012959989"",""0.167502934807234"",""0.164013838190813"",""0.148071337214167"",""0.145005850715379"",""0.142549469321993"",""0.126244844300831"",""0.123653516252606"",""0.121173933063519"",""0.118795038168846"",""0.116520933503575"",""0.118173975727065"",""0.116695376641505"",""0.1055204883979"",""0.105045491942528"",""0.101053644743415"",""0.105142486217026"",""0.103587017708997"",""0.102102295357381"",""0.0919297764133306"",""0.0906765989242438"",""0.0894730777691263"",""0.0883224000255058"",""0.0872135751971399"",""0.0840075993274352"",""0.0829182153802717"",""0.0818351114568645"",""0.0807775893079552"",""0.0797537046094252"",""0.07876301891169"",""0.0778050041260966"",""0.084279661635898"",""0.0833049001139102"",""0.0823687331670055"",""0.081463701140241"",""0.0805926768917362"",""0.0797297081074476"",""0.078881994784434"","""","""","
"Algeria,""DZA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.557997994242068"",""0.534883760419621"",""0.517985327814952"",""0.503485520562728"",""0.500999252418333"",""0.493206068567298"",""0.488558875376392"",""0.473278131449722"",""0.462011163577302"",""0.452887684506609"",""0.452152903370885"",""0.4508388927563"",""0.44040264109031"",""0.431844521190407"",""0.435302643765614"",""0.429804740651747"",""0.402937004557904"",""0.390865919435229"",""0.376837516371047"",""0.36687450351874"",""0.35578900229064"",""0.344048348567927"",""0.318729553283995"",""0.323228564897892"",""0.312204837096622"",""0.30446777507737"",""0.299710409957118"",""0.292909075924458"",""0.286425922377651"",""0.277489594238186"",""0.277800045572983"",""0.282709523665856"",""0.275386047699145"",""0.267637842079427"",""0.26402816881032"",""0.259482317423777"",""0.259532906584336"",""0.256009523647848"",""0.252849766475627"",""0.248971384570423"",""0.243037198985865"",""0.238642610192996"",""0.234081837645839"",""0.230481609671504"",""0.227905168874665"",""0.223418038778433"",""0.21978101524587"",""0.216635475477987"",""0.2128932868209"",""0.209223784778504"",""0.205289356058845"",""0.201459650515748"",""0.197265171368493"",""0.19270814306068"",""0.188707759628885"",""0.183547921682088"",""0.181609975227381"",""0.178899094800638"",""0.176338487470709"",""0.173309810491501"",""0.170460529772204"","""","""","
"East Asia & Pacific (excluding high income),""EAP"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.177065268620103"",""0.174781082062405"",""0.170431916222227"",""0.166524964247389"",""0.162426787886144"",""0.157863785273269"",""0.15352510482023"",""0.149291800094809"",""0.144951646622475"",""0.140990097249145"",""0.136248029354028"",""0.133282776085643"",""0.130199779284646"",""0.128590193762037"",""0.12534463665875"",""0.123689692603165"",""0.122370023319633"",""0.12070699424356"",""0.118900212886232"",""0.117246793176961"",""0.116131190510768"",""0.117957490492554"",""0.120032356082073"",""0.122845809320573"",""0.126359171427205"",""0.125209940329935"",""0.123849883268185"",""0.122322026486344"",""0.12097432718494"",""0.119636127407032"",""0.117186453412589"",""0.114202049403971"",""0.111620855828761"",""0.109155217026224"",""0.107146299583101"",""0.10611117382906"",""0.105082555162779"",""0.104161815405995"",""0.103719083826934"",""0.103373758228562"",""0.103431135363782"",""0.103070883352106"",""0.102701998727178"",""0.102450424738991"",""0.101803214013806"",""0.101425268348237"",""0.100802461846371"",""0.100364480655366"",""0.0997137573263601"",""0.0984046089730562"",""0.0970543059384955"",""0.0956155452207796"",""0.094326928516131"",""0.0931150081893339"",""0.092515715728813"",""0.09180941230208"",""0.0909251268944916"",""0.0896274893774414"",""0.0883163247948999"",""0.0878746942252639"",""0.0876218784677521"","""","""","
"Early-demographic dividend,""EAR"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.375469327836707"",""0.368284645183231"",""0.361603146949546"",""0.354080359812753"",""0.34794385571112"",""0.341153435217539"",""0.334785200378576"",""0.327958492251236"",""0.320004368610168"",""0.312138790888303"",""0.304306148862602"",""0.299841890498814"",""0.294334204924149"",""0.287050485565616"",""0.280433997685456"",""0.27407223576878"",""0.267829752497694"",""0.26261438698459"",""0.257681885157069"",""0.250367375843819"",""0.24404704645354"",""0.239196933172284"",""0.231784496972465"",""0.228312251598873"",""0.224160056716035"",""0.218975725401112"",""0.216077047195216"",""0.21097174354219"",""0.207114345074968"",""0.202117661935617"",""0.197679083232696"",""0.193817439635417"",""0.190294448271547"",""0.186347480283676"",""0.183227371271227"",""0.179640473393389"",""0.176973288256343"",""0.173950376369192"",""0.171126000305476"",""0.167637021554881"",""0.165232095492558"",""0.162858858458794"",""0.16124626192296"",""0.159817292584736"",""0.157873148344473"",""0.155830502397886"",""0.153729920375495"",""0.150117503701262"",""0.147440715000684"",""0.146125373215811"",""0.144087543981659"",""0.142292127948281"",""0.140158224934617"",""0.138245003048467"",""0.136925039281519"",""0.135322616126303"",""0.133600511306803"",""0.131842541947238"",""0.129978869568099"",""0.129044628355595"",""0.127821141558715"","""","""","
"East Asia & Pacific,""EAS"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.174081585534425"",""0.172749525415576"",""0.168502663432138"",""0.165661789347825"",""0.162705346114435"",""0.159671608088611"",""0.155938465027377"",""0.153579092172349"",""0.147839749300615"",""0.14314134938094"",""0.137247931114791"",""0.134430061241268"",""0.129877646390383"",""0.128083689788398"",""0.124172709838141"",""0.123159029255388"",""0.122078867470643"",""0.121636294231383"",""0.1202669923022"",""0.118939039340358"",""0.118035054373843"",""0.120196263333812"",""0.121694161341171"",""0.125488422671364"",""0.127932311718329"",""0.126594897304541"",""0.124611468924039"",""0.122268499497725"",""0.120615201217781"",""0.118999689571921"",""0.116839734708149"",""0.113561666720809"",""0.111641785094317"",""0.109728255656423"",""0.107300434671946"",""0.107461769215015"",""0.107292374192005"",""0.10657630861178"",""0.106893674241424"",""0.106726464924347"",""0.107004901226244"",""0.106358933296911"",""0.105712073048941"",""0.106601356308268"",""0.106263346757653"",""0.104804158347804"",""0.103655465451226"",""0.103571816276183"",""0.10434727285307"",""0.102403467280501"",""0.103849120420731"",""0.102480693212692"",""0.101066559641144"",""0.100230574530981"",""0.099171673097098"",""0.0980127183753229"",""0.0974088205246182"",""0.096273476367572"",""0.0948712052002615"",""0.0944549986579898"",""0.0945352800048977"","""","""","
"Europe & Central Asia (excluding high income),""ECA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.701818691468923"",""0.692985613170702"",""0.688351558966526"",""0.684642868265256"",""0.674619900146736"",""0.675476631724238"",""0.667603561157126"",""0.663249487092123"",""0.654530488434719"",""0.649783099754563"",""0.645370719894245"",""0.640131897495093"",""0.638701368465674"",""0.635909795121708"",""0.625433001946032"",""0.621382591538459"",""0.617600118093099"",""0.614227918957959"",""0.610810347236605"",""0.606304757969247"",""0.603469057657991"",""0.601135602990438"",""0.598074287142593"",""0.594853725847599"",""0.590950754520881"",""0.587102189836494"",""0.583656693039042"",""0.579476960913582"",""0.577837360897755"",""0.576483446978774"","""","""","
"Europe & Central Asia,""ECS"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.440927584883232"",""0.433308454822036"",""0.429986504349395"",""0.426326789963353"",""0.422063721923353"",""0.422133907810558"",""0.417934121121621"",""0.415014953696007"",""0.409771804502269"",""0.404150893270482"",""0.400210005247124"",""0.396030330981556"",""0.394336278041121"",""0.391876653867521"",""0.388570666518457"",""0.384424033123536"",""0.382968418506553"",""0.381021906425348"",""0.378336693691041"",""0.376807703613297"",""0.375870395129493"",""0.373766822497886"",""0.37213036423197"",""0.370075182564393"",""0.367926252902603"",""0.366297796411633"",""0.364134602780999"",""0.363084160524432"",""0.361594266187628"",""0.36158341398932"","""","""","
"Ecuador,""ECU"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.358833523764145"",""0.348640455584126"",""0.339667570725343"",""0.329906740573494"",""0.321320445292056"",""0.312058693964312"",""0.303970383387948"",""0.294387093795161"",""0.286808302166553"",""0.279478274817063"",""0.272400449444996"",""0.265549166389894"",""0.258911503304172"",""0.25364908134322"",""0.242056262319186"",""0.22999996303572"",""0.219804666919331"",""0.208746125555219"",""0.19943224920448"",""0.189531634390773"",""0.19155707407105"",""0.181041776439769"",""0.177355903160494"",""0.174554324020925"",""0.17181181829744"",""0.169123684312572"",""0.166094927362248"",""0.162992432737787"",""0.155041265168065"",""0.153495217198125"",""0.153842137192937"",""0.149621292291837"",""0.1409345279623"",""0.14284893473998"",""0.13613934926256"",""0.136473022459621"",""0.134219364659416"",""0.131314779806344"",""0.129712700065726"",""0.127984722932478"",""0.116772219670965"",""0.104050239740168"",""0.0976604789468366"",""0.094350823848194"",""0.094117565039159"",""0.08801446435275"",""0.0838488517443543"",""0.0852602129973952"",""0.081355154114228"",""0.0791482886284043"",""0.0758446403558326"",""0.0741351507241433"",""0.0759397592913154"",""0.0607845823228158"",""0.0659426069631688"",""0.0593688952610422"",""0.0618676088271003"",""0.0568887317527042"",""0.0570234563018126"",""0.0590155154519164"",""0.0575354046416126"","""","""","
"Egypt, Arab Rep.,""EGY"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.0900609765788484"",""0.0854133094929679"",""0.0825071900588171"",""0.0806616842479387"",""0.0837809301948127"",""0.0848697939830827"",""0.0831265608986605"",""0.0809224521075059"",""0.0801565951007995"",""0.078345152574094"",""0.076920980553223"",""0.0750052957867557"",""0.0733551475324762"",""0.071367606341029"",""0.0693993416063057"",""0.0654744565128294"",""0.0615860727840424"",""0.0576044680478719"",""0.0540433300843221"",""0.0522531532240744"",""0.0513813349628069"",""0.0494967882220539"",""0.0478260763976769"",""0.0467425280027138"",""0.0460669764272783"",""0.0450759546364771"",""0.0432994490542524"",""0.0425426539831361"",""0.0411721562247342"",""0.0399198596582727"",""0.0386787251928954"",""0.0435958894027856"",""0.0426211507570599"",""0.0416188729400975"",""0.0439011335874248"",""0.0413399212798803"",""0.041480300961905"",""0.0408149424515039"",""0.0428277856545714"",""0.0392454279741943"",""0.0392701807791311"",""0.0394656761463015"",""0.03825530431647"",""0.0382469965755845"",""0.0324121397690379"",""0.0323082061479354"",""0.0311850988256876"",""0.0315106069270881"",""0.0337305743937877"",""0.0329274561151678"",""0.0314798015705237"",""0.0310060098831684"",""0.0290001198356485"",""0.0276192678399575"",""0.0293262964531291"",""0.0279279700368887"",""0.0286077843126001"",""0.0293905679218772"",""0.0304775658462887"",""0.0313124813113805"",""0.0281616205746878"","""","""","
"Euro area,""EMU"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.288279688287345"",""0.285450633428254"",""0.282293360042505"",""0.276668547307236"",""0.272933792037542"",""0.266999031131102"",""0.263867405613521"",""0.259898958681532"",""0.258091668641189"",""0.253445014554784"",""0.243944313378761"",""0.241261515802578"",""0.238124262375905"",""0.236836981692787"",""0.23514019461621"",""0.233209114721236"",""0.232577864816421"",""0.232545442850445"",""0.231423901111525"",""0.229815897231597"",""0.228965820728485"",""0.228468389209101"",""0.22643718749107"",""0.226757591497477"",""0.226178109932156"",""0.22588607679473"",""0.22585090389059"",""0.223465957246117"",""0.222217369352016"",""0.220801378034141"",""0.217528076890813"",""0.228299554583477"",""0.2273934490604"",""0.225372988367466"",""0.220217601373345"",""0.220412501764867"",""0.219167845148429"",""0.217474137135665"",""0.21666648230036"",""0.214525745807788"",""0.207294681534559"",""0.205513908658935"",""0.203313161476161"",""0.202452424527508"",""0.201374397429358"",""0.198079849835627"",""0.195382063884929"",""0.195496385293526"",""0.193765153273097"",""0.193632042769672"",""0.192748108281439"",""0.19405773393447"",""0.191622450229051"",""0.190126045574555"",""0.189057649738785"",""0.18825603858674"",""0.187695244029622"",""0.185065755070545"",""0.185441121704311"",""0.18534842406135"",""0.18502283483304"","""","""","
"Eritrea,""ERI"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.251335028078362"",""0.213953488372093"",""0.203039096615088"",""0.16298061060752"",""0.170626049230197"",""0.214400756343873"",""0.211332425480919"",""0.234027615258601"",""0.228276467986256"",""0.220615021292097"",""0.224995194826241"",""0.2164204491991"",""0.21894727325891"",""0.232631376834012"",""0.228968398260114"",""0.22290394603196"",""0.223743534136129"",""0.219205795165845"",""0.215116115938234"",""0.212138242806669"",""0.209321352871206"",""0.20761714195446"",""0.206586455233913"",""0.205034518601237"",""0.203124406633866"",""0.200268533982087"",""0.197209457593965"",""0.194045448256234"",""0.190591308152447"","""","""","
"Spain,""ESP"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.528509966898997"",""0.525281492665883"",""0.517787030951011"",""0.503619279136973"",""0.49965118926747"",""0.480404757967876"",""0.48159671770113"",""0.473890511239437"",""0.480905894891949"",""0.464001703882866"",""0.477406675745935"",""0.470690649811734"",""0.458830612993298"",""0.449999978797589"",""0.442447682889655"",""0.433258106495213"",""0.428082684211538"",""0.42425181808451"",""0.418861062511074"",""0.41497776876232"",""0.412329567774849"",""0.40975609653364"",""0.408472022011172"",""0.408318585234411"",""0.404580125684984"",""0.403399032733868"",""0.40284540587825"",""0.401811450731253"",""0.399507939730962"",""0.394547378386399"",""0.391568361399582"",""0.388199659913501"",""0.380628039822504"",""0.37437001107585"",""0.353564150684535"",""0.362247520998574"",""0.356613357900087"",""0.340199061200752"",""0.333350872034541"",""0.330310710960774"",""0.319800936157021"",""0.311574090455396"",""0.308550050613159"",""0.303458176765029"",""0.295809088713061"",""0.286503786411067"",""0.278286307347437"",""0.271749384048511"",""0.269547150864831"",""0.268974551911434"",""0.265902500234422"",""0.268744472645629"",""0.261282459079565"",""0.264151613990457"",""0.264361382553822"",""0.265406667773569"",""0.262994547105507"",""0.253949193801053"",""0.250606883397093"",""0.245734976112966"",""0.243590846543664"","""","""","
"Estonia,""EST"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.727288856304029"",""0.713459623271902"",""0.648882677362405"",""0.608366501140861"",""0.624472836138045"",""0.634496457752039"",""0.639899116693936"",""0.617877149622656"",""0.603442413483323"",""0.487711752988765"",""0.444847210642694"",""0.397601260651336"",""0.381123628490698"",""0.43682530309461"",""0.415129082795643"",""0.447011964077931"",""0.447090323014905"",""0.446903931390805"",""0.484425167577311"",""0.476406072143428"",""0.469117620375355"",""0.484067869653725"",""0.497510545473909"",""0.513149162198468"",""0.528959788416085"",""0.515415399002872"",""0.516650440968338"",""0.520009827432101"",""0.521992114459182"",""0.525947230962964"","""","""","
"Ethiopia,""ETH"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.493679222948903"",""0.501440607928582"",""0.496013067349329"",""0.483141433704239"",""0.485087335536386"",""0.475615448163137"",""0.466382174819539"",""0.457453927947757"",""0.455133432917836"",""0.442627211873176"",""0.438837737736135"",""0.434908746777661"",""0.423531184079815"",""0.41284765384871"",""0.403065992785801"",""0.393198084484113"",""0.386704052213298"",""0.381212972391395"",""0.377026575382026"",""0.372008170787463"",""0.357353799581025"",""0.338587776717914"",""0.324308600870711"",""0.306099881921971"",""0.294147105573864"",""0.279819407449116"",""0.263698575073246"",""0.249373550052877"",""0.235951399553303"",""0.224528668896094"",""0.213266882176356"",""0.204762195722897"",""0.18590238280751"",""0.178568182706103"",""0.172940136823834"",""0.16726863097812"",""0.161676259458061"",""0.156660586136769"",""0.151834167033165"",""0.147273236474228"",""0.142888330987214"",""0.13863169127779"",""0.149353198693684"",""0.164194309915512"",""0.165522265797547"",""0.168099178013089"",""0.171203087070453"",""0.161290504220125"",""0.160773511007966"",""0.163215604474118"",""0.165470950668033"",""0.162475299434799"",""0.159356244856149"",""0.156355946417351"",""0.153417676134515"",""0.150494008978431"",""0.147592445143369"",""0.145658974717392"",""0.141884995796639"",""0.13819416422149"",""0.135630109604991"","""","""","
"European Union,""EUU"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.344987123187895"",""0.341064023628738"",""0.336412835991097"",""0.330870331629816"",""0.325902967441359"",""0.320215699341825"",""0.316252051525659"",""0.312030655896492"",""0.309293674187595"",""0.304774529654825"",""0.296473045643696"",""0.293182558482658"",""0.289733493667483"",""0.287819376450686"",""0.285508588913314"",""0.283227939785185"",""0.281896757274642"",""0.281217565588922"",""0.279595266314838"",""0.277563396273872"",""0.276103229426346"",""0.275174062330381"",""0.273188081998743"",""0.273360262989023"",""0.272631829890519"",""0.272047270878803"",""0.271812170951216"",""0.269669258902381"",""0.266659568445259"",""0.265390853757227"",""0.262486165615984"",""0.268471202561385"",""0.268397738788684"",""0.266133776844217"",""0.261889102826636"",""0.262021362681874"",""0.261390688326815"",""0.258382544249024"",""0.257628722379026"",""0.255079060373845"",""0.248869589351859"",""0.244969587835841"",""0.242086338979047"",""0.24028196217507"",""0.238365188986411"",""0.235855503860898"",""0.231654435101123"",""0.23244105482722"",""0.231429527644387"",""0.22888749953873"",""0.228789942045061"",""0.228885684990444"",""0.22663581216267"",""0.225826036836906"",""0.224707242652021"",""0.223388195078015"",""0.22299781655569"",""0.221414346631362"",""0.222397194522922"",""0.220806340175842"",""0.221090468757111"","""","""","
"Fragile and conflict affected situations,""FCS"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.588342237677228"",""0.579760043426568"",""0.569839999529982"",""0.559050988578303"",""0.548809411797811"",""0.535816569862754"",""0.525529747776043"",""0.51682476685675"",""0.508377120052925"",""0.493884292495873"",""0.484191334024418"",""0.474540743687155"",""0.460570831564482"",""0.447575598646527"",""0.435788147426146"",""0.426724685188983"",""0.416297601013022"",""0.406929469639033"",""0.398677254336507"",""0.390200292594628"",""0.380279855670068"",""0.372043360095441"",""0.362560761822368"",""0.352666001175146"",""0.344682805219947"",""0.336878381253501"",""0.327804218957786"",""0.321027826132768"",""0.312218660029818"",""0.307853825997725"",""0.305754762705096"",""0.336591317644601"",""0.33235348781608"",""0.324455693094248"",""0.323707113013109"",""0.320780265398298"",""0.314741850415002"",""0.308586222299152"",""0.302849457410218"",""0.296215328876691"",""0.291623394148224"",""0.286466816541068"",""0.285557132650418"",""0.280569968807164"",""0.278158178229858"",""0.273600294499995"",""0.27124619168687"",""0.264519203919837"",""0.262205916299682"",""0.258810691932253"",""0.256540547381395"",""0.25306995611847"",""0.250146920624535"",""0.246201617008649"",""0.241804627691829"",""0.238328926870621"",""0.234905481632277"",""0.231412761881785"",""0.227034375081496"",""0.222297620188025"",""0.217822067738986"","""","""","
"Finland,""FIN"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.597331767169057"",""0.596489814075343"",""0.595913301523287"",""0.595707240758194"",""0.596113005759322"",""0.596699010602573"",""0.595430401689716"",""0.59334667540191"",""0.564797022352899"",""0.558625380375212"",""0.553476012353527"",""0.530793547885113"",""0.521444012652159"",""0.521343443254493"",""0.520392915966244"",""0.520963826459097"",""0.510371389828277"",""0.507119579306003"",""0.503600444100246"",""0.495654912036422"",""0.490149509454654"",""0.481610165295437"",""0.476009347197478"",""0.469027529377978"",""0.464035987063783"",""0.459440676318798"",""0.462113373895988"",""0.454141034808382"",""0.455384982306923"",""0.455014819216389"",""0.458679548600446"",""0.453074895795154"",""0.449151052009426"",""0.451955483259449"",""0.419653118080422"",""0.414356474188191"",""0.413554131601501"",""0.420529900273562"",""0.421471485482262"",""0.422722498260793"",""0.422763419023255"",""0.424008931280595"",""0.424667956003955"",""0.424756492326572"",""0.426317017454503"",""0.429241352699863"",""0.426700600523378"",""0.425170404104792"",""0.42299205206494"",""0.4204087294662"",""0.417666368735654"",""0.415425202683945"",""0.408919185463724"",""0.40845831703748"",""0.409213854251395"",""0.408712676989786"",""0.407028485095169"",""0.406670262576999"",""0.406584606000501"",""0.405639308709599"",""0.404799335573235"","""","""","
